,8_yakutsk_db,8_yakutsk_hr,7_ostersund_db,7_ostersund_hr,6a_oslo_db,6a_oslo_hr,5b_dunhuang_db,5b_dunhuang_hr,5c_birmingham_db,5c_birmingham_hr,4a_paris_db,4a_paris_hr,1a_miami_db,1a_miami_hr
4166,20.4,0.009732,11.3,0.003536,21.6,0.009328,38.0,0.003117,15.0,0.008836,22.0,0.007062,25.0,0.018152
4167,21.0,0.00945,12.3,0.003743,20.9,0.009409,39.2,0.002849,15.4,0.008894,21.0,0.007583,25.6,0.017555
4168,21.5,0.009238,13.2,0.003868,20.3,0.009364,39.0,0.002818,15.7,0.008834,21.2,0.00736,26.1,0.018116
4169,20.9,0.009376,12.7,0.004106,20.3,0.009666,39.0,0.002818,15.8,0.008753,22.0,0.007575,27.8,0.018135
4170,20.2,0.00943,12.3,0.004324,20.3,0.009978,38.5,0.003199,15.5,0.008517,21.0,0.00759,27.8,0.01862
4171,19.6,0.00952,11.8,0.004481,20.3,0.010129,37.0,0.003371,14.6,0.008484,20.8,0.007651,27.8,0.018601
4172,18.3,0.009446,11.1,0.004768,19.0,0.010029,35.5,0.003885,14.2,0.008359,19.4,0.007861,27.2,0.018643
4173,16.9,0.009381,10.5,0.005059,17.8,0.009938,34.0,0.003933,13.6,0.008208,18.0,0.008235,26.7,0.018769
4174,15.6,0.009311,9.8,0.005318,16.5,0.009736,33.0,0.004058,13.2,0.007911,18.1,0.008288,26.1,0.019415
4175,15.3,0.009127,9.8,0.005349,15.9,0.009823,32.0,0.004156,13.1,0.0082,18.0,0.008757,26.1,0.019415
4176,15.0,0.009057,9.8,0.005452,15.2,0.009714,30.2,0.003748,12.9,0.008217,16.0,0.00816,26.1,0.020076
4177,14.7,0.008987,9.8,0.005452,14.6,0.009762,29.0,0.003767,12.4,0.007984,15.2,0.008401,26.1,0.020076
4178,14.4,0.009023,9.9,0.005594,14.5,0.009698,28.0,0.003809,12.1,0.008229,14.0,0.008785,26.1,0.020096
4179,14.1,0.009053,10.0,0.005671,14.3,0.009477,28.5,0.004185,12.0,0.008206,13.0,0.008792,26.1,0.018775
4180,13.8,0.00918,10.1,0.005818,14.2,0.009415,29.0,0.004034,11.8,0.008253,12.8,0.008583,25.6,0.016935
4181,13.9,0.009032,10.5,0.00583,14.6,0.009772,28.0,0.004316,11.6,0.008253,13.0,0.008792,25.0,0.016309
4182,14.1,0.008941,10.8,0.00584,14.9,0.009966,26.5,0.003483,11.7,0.008133,13.0,0.008792,24.4,0.016311
4183,14.2,0.00879,11.2,0.005739,15.3,0.01023,28.2,0.00333,11.7,0.008125,12.8,0.008396,25.6,0.016918
4184,14.7,0.008649,11.9,0.005565,16.9,0.009756,30.0,0.003126,11.8,0.00829,14.0,0.008785,27.2,0.017941
4185,15.2,0.008488,12.7,0.005389,18.5,0.009184,32.4,0.003258,11.8,0.008345,15.0,0.008732,28.3,0.01792
4186,15.7,0.008426,13.4,0.005103,20.1,0.008669,34.0,0.002852,12.1,0.008345,15.7,0.008697,29.4,0.017274
4187,16.8,0.008184,13.8,0.005037,20.0,0.008319,36.0,0.003188,12.2,0.008548,17.0,0.008721,30.6,0.017422
4188,17.9,0.007988,14.1,0.004894,19.9,0.007973,37.6,0.003043,12.2,0.008435,17.0,0.00823,30.0,0.019295
4189,19.0,0.007858,14.5,0.004751,19.8,0.007785,38.0,0.003113,12.4,0.008492,18.7,0.008217,30.6,0.018866
4190,19.4,0.008062,14.5,0.004888,20.3,0.007581,38.0,0.003113,12.2,0.008492,20.0,0.008179,30.6,0.01801
4191,19.8,0.008121,14.6,0.005029,20.7,0.007311,39.0,0.002344,12.3,0.008492,18.0,0.007599,28.3,0.019457
4192,20.2,0.008331,14.6,0.005058,21.2,0.007224,39.0,0.002344,12.3,0.008478,17.0,0.008116,25.0,0.016342
4193,20.9,0.008388,14.1,0.005316,19.5,0.007783,38.0,0.002669,12.3,0.00846,17.0,0.008239,25.6,0.016332
4194,21.7,0.008651,13.6,0.005465,17.9,0.008329,38.3,0.00271,12.6,0.008404,17.0,0.008239,26.1,0.01682
4195,22.4,0.008683,13.1,0.005683,16.2,0.008741,37.0,0.002525,12.9,0.008377,16.6,0.008388,26.7,0.018826
4196,22.2,0.008403,12.8,0.005606,16.1,0.007874,35.0,0.004159,12.8,0.008275,16.0,0.008761,26.7,0.018807
4197,22.0,0.008301,12.4,0.005602,16.0,0.006906,34.1,0.002151,12.6,0.00796,16.0,0.008752,26.7,0.018106
4198,21.8,0.008032,12.1,0.005488,15.9,0.006067,32.0,0.002551,12.4,0.00795,16.0,0.008868,26.7,0.018106
4199,20.2,0.008349,11.6,0.005446,14.7,0.006656,31.0,0.002409,12.0,0.007569,16.0,0.008752,26.1,0.018116
4200,18.5,0.008748,11.1,0.005403,13.5,0.007223,30.6,0.002355,11.8,0.007679,16.0,0.009329,23.9,0.016231
4201,16.9,0.009152,10.6,0.00536,12.3,0.007842,29.8,0.002251,11.4,0.00727,15.3,0.009245,23.9,0.016231
4202,15.7,0.00882,10.5,0.005317,12.1,0.006672,28.9,0.002405,10.8,0.007083,15.0,0.008741,23.9,0.016806
4203,14.5,0.00848,10.3,0.005281,11.9,0.005535,28.1,0.002808,10.8,0.007187,14.0,0.008794,23.9,0.01817
4204,13.3,0.008234,10.2,0.005208,11.7,0.00434,27.3,0.002432,10.1,0.007254,14.0,0.008702,23.9,0.01817
4205,14.8,0.008212,10.5,0.005354,12.1,0.004369,26.5,0.002553,10.3,0.007368,14.0,0.008803,24.4,0.018143
4206,16.4,0.008263,10.9,0.005572,12.5,0.004396,25.7,0.002657,10.6,0.007137,14.0,0.008803,23.9,0.018151
4207,17.9,0.008167,11.2,0.005688,12.9,0.004421,28.0,0.003044,11.7,0.007295,14.2,0.008303,25.0,0.01817
4208,19.5,0.008158,12.3,0.005558,14.0,0.004453,31.0,0.003018,13.1,0.007228,14.0,0.008195,27.2,0.018662
4209,21.2,0.008258,13.4,0.005491,15.0,0.00454,33.5,0.002779,14.7,0.007245,14.0,0.008195,27.8,0.01862
4210,22.8,0.008214,14.5,0.005344,16.1,0.004646,36.0,0.002393,16.2,0.006994,14.5,0.008783,24.4,0.017314
4211,23.6,0.007681,15.7,0.005075,16.8,0.004864,37.0,0.002105,17.8,0.007012,15.0,0.00875,28.9,0.019369
4212,24.3,0.006832,17.0,0.004725,17.6,0.005119,38.0,0.002223,19.0,0.00728,15.0,0.0094,30.0,0.017384
4213,25.1,0.006343,18.2,0.004453,18.3,0.005351,39.0,0.002349,20.0,0.007542,15.9,0.009287,30.6,0.018885
4214,24.3,0.007029,18.8,0.004327,19.1,0.005357,40.0,0.002479,20.6,0.007781,15.0,0.010061,31.1,0.017977
4215,23.4,0.007778,19.5,0.004176,19.8,0.005163,40.0,0.002479,20.2,0.007501,16.0,0.01074,30.0,0.017402
4216,22.6,0.008475,20.1,0.003942,20.6,0.005129,40.0,0.002479,20.7,0.008418,16.2,0.009714,28.9,0.01682
4217,21.1,0.008536,20.0,0.003894,20.0,0.00582,40.0,0.002479,19.8,0.008141,17.0,0.009982,29.4,0.017309
4218,19.6,0.00851,19.8,0.003841,19.4,0.006314,38.5,0.002286,19.6,0.008196,17.0,0.009374,29.4,0.017309
4219,18.1,0.008549,19.7,0.003786,18.8,0.006899,37.0,0.002531,18.8,0.008345,17.3,0.009673,28.9,0.018093
4220,17.9,0.008839,18.3,0.004029,17.9,0.007162,35.5,0.00233,18.4,0.009143,17.1,0.009673,28.9,0.018093
4221,17.8,0.009313,16.8,0.004266,17.1,0.007421,34.0,0.002861,16.1,0.008875,17.0,0.009364,28.9,0.018075
4222,17.6,0.00972,15.4,0.004465,16.2,0.007708,33.0,0.002705,15.5,0.009092,16.5,0.009785,26.1,0.018775
4223,16.0,0.00936,14.2,0.004388,15.6,0.008087,32.0,0.002556,14.3,0.009075,16.0,0.010063,25.6,0.01885
4224,14.4,0.009073,13.1,0.004311,15.0,0.008534,31.0,0.002718,15.4,0.008963,16.0,0.010063,26.1,0.019435
4225,12.8,0.008836,11.9,0.004201,14.4,0.008942,31.0,0.002721,15.0,0.008474,15.9,0.009883,26.1,0.018775
4226,12.2,0.008488,11.4,0.004203,14.3,0.008997,30.6,0.002659,14.1,0.008362,16.0,0.010063,25.6,0.018229
4227,11.6,0.008153,10.9,0.004205,14.3,0.0091,30.2,0.002599,12.4,0.007882,16.0,0.010073,25.6,0.018229
4228,11.0,0.007745,10.4,0.004176,14.2,0.009153,30.0,0.002566,12.2,0.008855,15.2,0.010004,25.6,0.018869
4229,12.0,0.008189,10.6,0.004085,14.6,0.009194,28.0,0.002795,11.0,0.009113,15.0,0.010092,25.6,0.01885
4230,13.0,0.008557,10.8,0.003937,15.1,0.009171,27.4,0.003191,12.9,0.008616,15.0,0.010092,25.6,0.01885
4231,14.0,0.009036,11.0,0.003769,15.5,0.009086,28.0,0.00305,15.8,0.008042,15.0,0.010092,26.7,0.019472
4232,15.4,0.008761,11.3,0.003296,16.0,0.008689,33.0,0.002705,17.0,0.008409,15.0,0.010092,27.8,0.019329
4233,16.8,0.008594,11.7,0.002913,16.5,0.008146,34.5,0.002943,17.8,0.008238,16.0,0.010772,28.9,0.01935
4234,18.2,0.008311,12.0,0.002496,17.0,0.007672,37.0,0.002531,18.5,0.008624,16.2,0.010205,30.0,0.018724
4235,19.0,0.008316,12.7,0.002337,16.8,0.00746,38.0,0.003117,19.5,0.010504,16.0,0.010073,30.0,0.018173
4236,19.7,0.008393,13.3,0.002227,16.7,0.007291,38.4,0.002731,18.4,0.009552,16.0,0.010073,30.6,0.017955
4237,20.5,0.008355,14.0,0.002071,16.5,0.006966,39.0,0.002821,16.5,0.009405,16.1,0.010608,31.1,0.01732
4238,20.9,0.008405,13.9,0.002117,16.6,0.007492,40.0,0.00298,17.5,0.009573,17.0,0.010758,26.7,0.01626
4239,21.3,0.008453,13.9,0.002132,16.8,0.008085,40.0,0.00298,18.1,0.00924,18.0,0.010015,26.1,0.017423
4240,21.7,0.008664,13.8,0.002132,16.9,0.008516,40.0,0.002479,18.6,0.008844,17.4,0.010019,26.1,0.016786
4241,21.5,0.00839,13.2,0.002117,16.7,0.008781,39.0,0.002349,18.5,0.008797,18.0,0.010015,26.1,0.018756
4242,21.4,0.008337,12.7,0.002057,16.4,0.008981,39.0,0.002349,17.6,0.008238,18.0,0.010015,27.2,0.019326
4243,21.2,0.008069,12.1,0.002042,16.2,0.009221,38.0,0.002225,15.6,0.008187,17.7,0.009825,27.2,0.019326
4244,21.0,0.008129,11.2,0.002261,15.6,0.007505,36.0,0.002395,15.4,0.008396,18.0,0.009487,27.2,0.019326
4245,20.7,0.008135,10.2,0.002488,15.0,0.005799,34.4,0.002192,15.1,0.00802,17.0,0.009393,27.2,0.018624
4246,20.5,0.008189,9.3,0.00277,14.4,0.004121,32.0,0.002554,14.9,0.007557,17.0,0.009517,27.2,0.018624
4247,19.6,0.007886,8.5,0.002734,13.3,0.004124,31.0,0.002412,13.8,0.007513,17.0,0.009393,27.2,0.018624
4248,18.6,0.007541,7.8,0.002722,12.2,0.004105,30.0,0.00285,12.9,0.006849,17.0,0.010013,27.2,0.018643
4249,17.7,0.00725,7.0,0.002686,11.1,0.004066,29.5,0.002771,11.9,0.005914,16.2,0.009979,26.7,0.018769
4250,17.6,0.007201,6.9,0.002935,10.7,0.004207,29.0,0.003233,11.8,0.005468,16.0,0.010084,26.7,0.018769
4251,17.6,0.007069,6.8,0.003223,10.4,0.004362,29.0,0.003233,10.8,0.005497,15.0,0.009457,26.7,0.018769
4252,17.5,0.006893,6.7,0.003505,10.0,0.004402,29.0,0.003504,10.7,0.005579,14.8,0.009873,26.7,0.018087
4253,17.9,0.006937,7.3,0.003364,11.2,0.004687,28.0,0.003302,11.0,0.005695,14.9,0.010046,26.1,0.018079
4254,18.2,0.006934,8.0,0.003247,12.4,0.004894,27.0,0.003595,11.0,0.005725,15.0,0.010112,25.6,0.016884
4255,18.6,0.006972,8.6,0.003108,13.6,0.005099,30.0,0.003419,11.1,0.005974,15.2,0.010356,26.1,0.018061
4256,19.7,0.007027,9.0,0.003247,13.9,0.005201,33.0,0.003038,11.4,0.006095,15.0,0.010112,27.2,0.017905
4257,20.8,0.006892,9.4,0.003364,14.2,0.005206,34.2,0.002525,11.6,0.006224,16.0,0.010783,28.9,0.018002
4258,21.9,0.00687,9.8,0.003464,14.5,0.005309,37.0,0.003795,11.9,0.006293,16.6,0.010737,29.4,0.018034
4259,23.1,0.007214,11.4,0.003319,14.7,0.005592,38.0,0.003113,12.0,0.006477,18.0,0.01082,30.0,0.017297
4260,24.3,0.007369,13.1,0.003218,14.8,0.005842,39.0,0.002818,12.6,0.006086,19.0,0.010826,30.6,0.01737
4261,25.5,0.007712,14.7,0.00308,15.0,0.006028,40.0,0.002476,13.5,0.006086,20.9,0.011101,30.6,0.017937
4262,25.8,0.007638,15.1,0.002831,14.0,0.006666,40.0,0.002476,13.5,0.005562,21.0,0.010851,30.6,0.016238
4263,26.2,0.007384,15.4,0.00259,13.1,0.007246,40.3,0.002516,13.5,0.005808,22.0,0.010028,31.1,0.016139
4264,26.5,0.007295,15.8,0.002398,12.1,0.007774,40.1,0.002489,13.4,0.005593,22.9,0.010422,30.0,0.016237
4265,26.2,0.007386,15.3,0.002433,12.0,0.00764,40.0,0.002476,14.6,0.005734,23.0,0.010848,30.0,0.016784
4266,26.0,0.007733,14.7,0.002488,11.9,0.0075,39.0,0.002347,14.3,0.005797,21.5,0.011041,29.4,0.0162
4267,25.7,0.007807,14.2,0.002574,11.8,0.007354,38.0,0.002223,13.6,0.005732,20.0,0.011406,29.4,0.016183
4268,24.9,0.008252,13.2,0.002713,11.7,0.007481,36.2,0.002419,12.3,0.0056,19.0,0.011544,28.9,0.017506
4269,24.2,0.008885,12.3,0.002826,11.5,0.007555,34.5,0.00257,11.9,0.005694,18.0,0.011495,28.9,0.017506
4270,23.4,0.009395,11.3,0.002958,11.4,0.007583,33.0,0.002702,11.1,0.005818,18.0,0.011495,28.9,0.01802
4271,21.9,0.009248,11.1,0.00276,10.9,0.007583,32.0,0.002554,10.7,0.005777,18.0,0.011495,28.9,0.018038
4272,20.3,0.008833,11.0,0.002616,10.5,0.007543,32.0,0.002554,10.0,0.005774,18.0,0.011495,28.3,0.017404
4273,18.8,0.008597,10.8,0.002436,10.0,0.007442,31.2,0.002746,9.7,0.005711,17.3,0.011511,28.3,0.01792
4274,18.1,0.00876,10.0,0.004655,10.0,0.007364,30.3,0.002899,9.5,0.005812,16.0,0.011519,28.3,0.018668
4275,17.4,0.009019,9.6,0.003247,10.0,0.007207,29.5,0.003325,8.6,0.005843,16.0,0.011413,28.3,0.018668
4276,16.7,0.009237,9.3,0.003601,10.0,0.007128,28.4,0.00338,8.5,0.005817,16.0,0.011285,27.8,0.016908
4277,17.0,0.009417,9.5,0.003953,10.3,0.006868,27.3,0.003656,9.3,0.006134,16.0,0.011519,26.7,0.016954
4278,17.2,0.009537,9.8,0.004303,10.7,0.006728,26.2,0.004115,10.6,0.006415,15.0,0.010791,26.7,0.018069
4279,17.5,0.009723,10.0,0.004675,11.0,0.006441,29.1,0.004062,11.6,0.006937,15.7,0.011181,26.7,0.018051
4280,19.0,0.009698,11.0,0.00399,11.1,0.006316,32.1,0.003852,12.7,0.007354,16.0,0.011519,26.7,0.017372
4281,20.6,0.00978,12.0,0.00336,11.1,0.006058,35.0,0.003778,13.9,0.007628,17.0,0.01154,26.1,0.018718
4282,22.1,0.009702,13.0,0.002829,11.2,0.005846,37.0,0.003795,15.0,0.00806,18.2,0.011521,26.7,0.019413
4283,23.5,0.00926,12.4,0.003331,13.3,0.005946,39.0,0.002815,14.9,0.008606,19.0,0.011568,27.8,0.020019
4284,25.0,0.009119,11.7,0.003878,15.3,0.006115,40.3,0.003022,17.6,0.008003,20.0,0.010814,28.9,0.020108
4285,26.4,0.008578,11.1,0.004444,17.4,0.006243,41.0,0.003663,17.9,0.007709,20.4,0.010935,28.9,0.017541
4286,25.4,0.009127,11.2,0.004382,17.7,0.005337,41.0,0.003666,18.5,0.00795,21.0,0.010873,30.6,0.017405
4287,24.5,0.009439,11.4,0.004294,18.0,0.0044,41.4,0.002135,19.3,0.008366,21.0,0.010884,30.6,0.016837
4288,23.5,0.009818,11.5,0.004203,18.3,0.003424,42.0,0.002203,19.5,0.007818,22.8,0.011275,30.0,0.016801
4289,23.3,0.010067,10.7,0.004573,18.1,0.004166,42.0,0.002203,19.2,0.007175,22.0,0.01073,30.0,0.016801
4290,23.0,0.010063,10.0,0.004953,17.8,0.004989,40.8,0.002587,18.4,0.007649,22.0,0.010059,30.0,0.017349
4291,22.8,0.010298,9.2,0.005311,17.6,0.005685,40.0,0.002476,17.6,0.008094,21.9,0.009987,29.4,0.016745
4292,22.1,0.010205,8.6,0.005364,16.7,0.005488,39.0,0.002818,17.0,0.008173,21.0,0.010083,28.9,0.017523
4293,21.5,0.010161,8.1,0.005315,15.9,0.005213,36.5,0.003284,16.0,0.008226,20.0,0.010061,28.9,0.018038
4294,20.8,0.010045,7.5,0.005325,15.0,0.005026,34.0,0.002858,15.7,0.008354,18.8,0.010722,28.9,0.018038
4295,20.1,0.010071,7.1,0.004706,13.4,0.005304,34.0,0.003573,15.8,0.008463,18.3,0.010928,28.9,0.018038
4296,19.3,0.01001,6.6,0.004148,11.8,0.005553,33.3,0.004131,15.6,0.008644,17.8,0.010978,28.9,0.018057
4297,18.6,0.01013,6.2,0.003546,10.2,0.005854,32.0,0.00416,15.8,0.008531,17.3,0.01114,28.9,0.018057
4298,18.2,0.010146,5.9,0.003592,11.0,0.005929,30.0,0.004865,15.7,0.008362,17.0,0.010813,26.1,0.016803
4299,17.8,0.010286,5.6,0.00366,11.7,0.006039,29.7,0.005059,15.7,0.008598,16.0,0.010838,26.1,0.018116
4300,17.4,0.010283,5.3,0.003707,12.5,0.006093,30.0,0.005148,15.6,0.008598,16.0,0.010838,26.1,0.018116
4301,17.3,0.010216,5.6,0.00342,13.3,0.006231,29.0,0.005402,15.4,0.008654,16.0,0.010838,26.1,0.018775
4302,17.3,0.010215,5.9,0.003128,14.0,0.006321,28.8,0.005602,15.4,0.008484,16.0,0.010827,26.1,0.018756
4303,17.2,0.010022,6.2,0.002912,14.8,0.006447,30.0,0.004855,15.5,0.008939,16.2,0.011087,27.2,0.017923
4304,17.7,0.010349,6.4,0.003041,15.7,0.006382,32.0,0.003509,15.6,0.008468,17.0,0.011552,28.9,0.016239
4305,18.1,0.010483,6.5,0.003243,16.6,0.006291,35.0,0.003774,15.8,0.008829,18.0,0.011507,29.4,0.016728
4306,18.6,0.010682,6.7,0.003384,17.5,0.006283,37.0,0.003368,16.2,0.009427,18.1,0.011179,30.0,0.015691
4307,18.9,0.010602,7.7,0.003129,17.5,0.007046,39.0,0.003283,16.2,0.009406,19.0,0.011568,30.6,0.01682
4308,19.3,0.010728,8.7,0.002897,17.5,0.00781,39.5,0.003376,17.2,0.009038,21.0,0.010873,30.6,0.017973
4309,19.6,0.010633,9.7,0.002693,17.5,0.008448,40.0,0.003472,18.7,0.008798,22.0,0.010719,31.1,0.017923
4310,19.6,0.011073,9.2,0.0027,17.3,0.008089,41.0,0.002615,20.3,0.008516,22.5,0.010705,31.1,0.017355
4311,19.6,0.011365,8.8,0.002642,17.0,0.007564,41.2,0.002112,20.7,0.009197,23.0,0.010859,30.6,0.01801
4312,19.6,0.011659,8.3,0.002648,16.8,0.007216,41.0,0.00209,19.9,0.009143,23.6,0.010704,30.6,0.01744
4313,20.7,0.011381,7.9,0.002735,16.4,0.007151,41.0,0.00209,18.8,0.009665,24.0,0.010777,30.6,0.01744
4314,21.8,0.011169,7.6,0.002759,16.1,0.007247,41.0,0.00209,17.8,0.009737,23.0,0.010871,30.0,0.017384
4315,22.9,0.010863,7.2,0.002843,15.7,0.007175,39.7,0.00195,16.2,0.009624,23.3,0.010509,30.0,0.018192
4316,22.7,0.010547,6.3,0.00293,15.4,0.007148,38.3,0.002262,15.4,0.008942,23.0,0.010859,28.9,0.018592
4317,22.6,0.0103,5.5,0.003014,15.0,0.006965,37.0,0.002528,14.2,0.009009,20.0,0.010803,28.9,0.018057
4318,22.4,0.009822,4.6,0.003095,14.7,0.006936,35.0,0.002643,14.1,0.008165,19.7,0.011192,28.9,0.018057
4319,20.5,0.010126,4.5,0.003072,14.0,0.00693,34.0,0.002141,13.2,0.008057,19.0,0.011556,28.9,0.017559
4320,18.5,0.01016,4.4,0.00305,13.4,0.006955,33.7,0.002811,12.2,0.008147,19.0,0.011568,28.9,0.017559
4321,16.6,0.01033,4.3,0.003091,12.7,0.00692,33.3,0.002748,12.0,0.008161,17.3,0.011012,28.3,0.017938
4322,15.4,0.009889,4.2,0.003068,12.4,0.00715,33.0,0.003045,12.0,0.007384,16.6,0.011013,28.3,0.017956
4323,14.1,0.009283,4.1,0.003046,12.2,0.007416,32.3,0.00325,11.7,0.008092,16.0,0.010827,27.8,0.018135
4324,12.9,0.008861,4.0,0.003024,11.9,0.007713,31.6,0.003437,10.7,0.008459,15.7,0.011078,26.1,0.017476
4325,14.3,0.009194,4.6,0.002925,11.7,0.007698,31.0,0.003929,11.1,0.008109,15.0,0.010802,26.1,0.018116
4326,15.8,0.009561,5.2,0.002887,11.5,0.007776,30.0,0.003705,12.4,0.006932,15.0,0.010802,26.1,0.018775
4327,17.2,0.009832,5.8,0.002846,11.3,0.007758,31.0,0.003621,13.5,0.006787,15.4,0.010863,26.1,0.018116
4328,18.8,0.01033,6.7,0.002782,11.3,0.007929,33.5,0.003125,12.9,0.006164,17.0,0.011552,27.8,0.01862
4329,20.3,0.010893,7.6,0.002696,11.3,0.008014,36.0,0.003194,13.0,0.0052,19.0,0.011568,28.3,0.018668
4330,21.9,0.011531,8.5,0.002667,11.3,0.008185,38.0,0.003117,13.6,0.006286,20.1,0.011946,30.0,0.018173
4331,23.1,0.01114,8.8,0.002623,12.2,0.008421,39.0,0.002821,13.1,0.00591,21.0,0.011515,28.3,0.018668
4332,24.4,0.010878,9.0,0.002517,13.0,0.00849,39.8,0.002452,13.9,0.006507,19.0,0.011568,25.0,0.017554
4333,25.6,0.010643,9.3,0.002474,13.9,0.008706,41.0,0.002615,14.5,0.006475,19.0,0.012434,28.9,0.018592
4334,25.8,0.010135,9.7,0.002466,14.5,0.008423,42.0,0.00276,16.0,0.006159,21.0,0.013153,30.6,0.018866
4335,25.9,0.009554,10.1,0.002483,15.2,0.008037,41.8,0.002731,16.2,0.006411,22.0,0.011596,30.0,0.01821
4336,26.1,0.009012,10.5,0.002474,15.8,0.007671,41.4,0.002674,16.6,0.006779,22.8,0.011658,30.0,0.017384
4337,24.6,0.009422,9.9,0.002483,15.6,0.007685,41.0,0.002617,15.0,0.006874,23.0,0.012362,29.4,0.017309
4338,23.1,0.009685,9.3,0.002536,15.5,0.007747,40.0,0.002479,15.1,0.006978,23.1,0.012084,28.9,0.018093
4339,19.9,0.010482,8.0,0.002554,15.1,0.007977,38.6,0.003223,13.7,0.00722,22.5,0.012163,28.9,0.018075
4340,18.7,0.010551,7.5,0.002674,14.7,0.008091,37.2,0.003412,13.3,0.007399,21.3,0.011781,28.9,0.018075
4341,17.5,0.010419,7.0,0.002886,14.2,0.008131,35.9,0.003576,13.0,0.007578,19.9,0.011531,27.8,0.018135
4342,17.1,0.01003,6.7,0.003194,13.5,0.008052,34.8,0.003364,12.8,0.007661,18.7,0.011082,27.5,0.017793
4343,16.9,0.009407,6.8,0.003679,12.5,0.007895,34.0,0.003577,12.6,0.007791,17.8,0.010562,27.2,0.017492
4344,16.8,0.008977,7.3,0.004363,11.2,0.00756,33.4,0.003114,12.4,0.008026,17.2,0.010122,26.9,0.017126
4345,16.7,0.008553,8.1,0.00513,9.9,0.007072,32.8,0.002675,12.3,0.008171,16.9,0.009653,26.5,0.01718
4346,16.5,0.008444,9.0,0.005815,8.8,0.006626,32.1,0.002571,12.4,0.00843,16.7,0.009259,26.2,0.016871
4347,16.8,0.008732,9.8,0.006258,8.2,0.006217,31.2,0.002442,12.5,0.008656,16.5,0.009013,25.9,0.01786
4348,17.8,0.009181,10.3,0.006477,8.1,0.005965,30.2,0.002596,12.8,0.008947,16.2,0.00884,25.6,0.017537
4349,19.6,0.009853,10.7,0.006604,8.3,0.005773,29.2,0.002994,13.2,0.008603,15.8,0.008718,25.6,0.017537
4350,21.6,0.010166,10.9,0.006695,8.5,0.005575,28.4,0.003119,13.7,0.008934,15.4,0.008614,25.6,0.018155
4351,20.2,0.01054,11.3,0.006423,10.3,0.005119,30.0,0.003419,14.9,0.008209,16.8,0.008947,26.7,0.018731
4352,22.6,0.010289,12.7,0.00597,11.3,0.004973,33.0,0.003374,15.1,0.008362,18.0,0.009401,29.4,0.018015
4353,25.1,0.009928,14.0,0.005588,12.3,0.004869,34.7,0.003342,15.8,0.008603,19.0,0.010717,30.0,0.016767
4354,27.5,0.009808,15.4,0.005237,13.3,0.004725,37.0,0.003371,16.3,0.008828,20.2,0.011109,30.0,0.016767
4355,28.6,0.00946,15.9,0.00497,14.3,0.004638,39.0,0.002818,16.1,0.008363,22.0,0.011421,31.1,0.016737
4356,29.6,0.008965,16.4,0.004779,15.3,0.00452,39.8,0.002942,16.5,0.008864,24.0,0.012935,31.7,0.017334
4357,30.7,0.008708,16.9,0.004488,16.3,0.004359,41.0,0.002615,17.9,0.0081,25.0,0.010508,32.2,0.01631
4358,31.5,0.007636,16.9,0.004164,16.9,0.00441,42.0,0.00276,19.3,0.008254,26.0,0.010744,32.8,0.016244
4359,32.2,0.006409,16.9,0.003788,17.5,0.004582,42.1,0.002217,19.2,0.007678,27.0,0.011409,30.0,0.01627
4360,33.0,0.005421,16.9,0.003478,18.1,0.00463,42.0,0.002206,19.5,0.007866,27.7,0.01142,31.7,0.016161
4361,32.5,0.005584,16.5,0.003516,17.6,0.004993,42.0,0.002206,19.5,0.007929,28.0,0.011384,29.4,0.015161
4362,32.0,0.005733,16.2,0.003557,17.0,0.005169,41.4,0.002137,19.3,0.008158,27.0,0.01142,28.9,0.016239
4363,31.5,0.005869,15.8,0.003533,16.5,0.005476,39.0,0.002349,17.8,0.008397,26.3,0.011596,25.0,0.013249
4364,30.1,0.006509,14.6,0.003999,15.7,0.005871,37.0,0.003379,16.8,0.008562,25.1,0.011599,25.6,0.013755
4365,28.7,0.007519,13.3,0.004554,14.8,0.006277,36.0,0.0036,15.1,0.007903,24.0,0.011419,25.0,0.013262
4366,27.3,0.008563,12.1,0.005131,14.0,0.006666,35.0,0.004163,15.2,0.008225,23.8,0.011657,24.4,0.013566
4367,23.9,0.008321,11.6,0.005412,13.3,0.007039,34.0,0.003937,12.5,0.00762,22.0,0.010601,24.4,0.013566
4368,20.6,0.008199,11.1,0.005732,12.5,0.007315,33.0,0.004749,12.1,0.007881,21.0,0.009961,24.4,0.013566
4369,17.2,0.008129,10.6,0.005978,11.8,0.007687,32.0,0.005134,10.8,0.007475,19.9,0.009159,25.6,0.014189
4370,17.9,0.007971,10.4,0.006008,11.1,0.007585,30.0,0.004865,11.3,0.00787,19.0,0.008793,25.0,0.014695
4371,18.6,0.00778,10.1,0.006036,10.3,0.007424,29.8,0.004809,10.2,0.007709,19.0,0.008793,25.0,0.014086
4372,19.3,0.007695,9.9,0.005995,9.6,0.007314,30.0,0.004865,10.5,0.008875,18.2,0.00902,24.4,0.013579
4373,19.0,0.008398,10.4,0.006162,10.3,0.00759,29.0,0.004863,10.5,0.009139,18.0,0.008775,25.0,0.014086
4374,18.7,0.009072,11.0,0.006266,11.0,0.007882,29.5,0.004441,12.6,0.009052,17.0,0.00873,25.0,0.013681
4375,18.4,0.009718,11.5,0.006364,11.7,0.008087,29.0,0.004314,13.2,0.009795,18.7,0.00987,25.6,0.014175
